222.25,15.7481,22.0883,0.996585,0.0,-0.0825785
222.25,38.1001,22.0883,0.996585,0.0,-0.0825785
222.596,15.7481,26.2691,0.996585,0.0,-0.0825785
222.596,15.7481,26.2691,0.996585,0.0,-0.0825785
222.25,38.1001,22.0883,0.996585,0.0,-0.0825785
222.596,38.1001,26.2691,0.996585,0.0,-0.0825785
222.596,15.7481,26.2691,0.9694,0.0,-0.245485
222.596,38.1001,26.2691,0.9694,0.0,-0.245485
223.626,15.7481,30.3357,0.9694,0.0,-0.245485
223.626,15.7481,30.3357,0.9694,0.0,-0.245485
222.596,38.1001,26.2691,0.9694,0.0,-0.245485
223.626,38.1001,30.3357,0.9694,0.0,-0.245485
223.626,15.7481,30.3357,0.915772,0.0,-0.401697
223.626,38.1001,30.3357,0.915772,0.0,-0.401697
225.311,15.7481,34.1774,0.915772,0.0,-0.401697
225.311,15.7481,34.1774,0.915772,0.0,-0.401697
223.626,38.1001,30.3357,0.915772,0.0,-0.401697
225.311,38.1001,34.1774,0.915772,0.0,-0.401697
225.311,15.7481,34.1774,0.837166,0.0,-0.546948
225.311,38.1001,34.1774,0.837166,0.0,-0.546948
227.606,15.7481,37.6894,0.837166,0.0,-0.546948
227.606,15.7481,37.6894,0.837166,0.0,-0.546948
225.311,38.1001,34.1774,0.837166,0.0,-0.546948
227.606,38.1001,37.6894,0.837166,0.0,-0.546948
227.606,15.7481,37.6894,0.735724,0.0,-0.677281
227.606,38.1001,37.6894,0.735724,0.0,-0.677281
230.447,15.7481,40.7757,0.735724,0.0,-0.677281
230.447,15.7481,40.7757,0.735724,0.0,-0.677281
227.606,38.1001,37.6894,0.735724,0.0,-0.677281
230.447,38.1001,40.7757,0.735724,0.0,-0.677281
230.447,15.7481,40.7757,0.614211,0.0,-0.789142
230.447,38.1001,40.7757,0.614211,0.0,-0.789142
233.758,15.7481,43.3524,0.614211,0.0,-0.789142
233.758,15.7481,43.3524,0.614211,0.0,-0.789142
230.447,38.1001,40.7757,0.614211,0.0,-0.789142
233.758,38.1001,43.3524,0.614211,0.0,-0.789142
233.758,15.7481,43.3524,0.475949,0.0,-0.879473
233.758,38.1001,43.3524,0.475949,0.0,-0.879473
237.447,15.7481,45.349,0.475949,0.0,-0.879473
237.447,15.7481,45.349,0.475949,0.0,-0.879473
233.758,38.1001,43.3524,0.475949,0.0,-0.879473
237.447,38.1001,45.349,0.475949,0.0,-0.879473
237.447,15.7481,45.349,0.3247,0.0,-0.945817
237.447,38.1001,45.349,0.3247,0.0,-0.945817
241.415,15.7481,46.7111,0.3247,0.0,-0.945817
241.415,15.7481,46.7111,0.3247,0.0,-0.945817
237.447,38.1001,45.349,0.3247,0.0,-0.945817
241.415,38.1001,46.7111,0.3247,0.0,-0.945817
241.415,15.7481,46.7111,0.164594,0.0,-0.986361
241.415,38.1001,46.7111,0.164594,0.0,-0.986361
245.552,15.7481,47.4016,0.164594,0.0,-0.986361
245.552,15.7481,47.4016,0.164594,0.0,-0.986361
241.415,38.1001,46.7111,0.164594,0.0,-0.986361
245.552,38.1001,47.4016,0.164594,0.0,-0.986361
245.552,15.7481,47.4016,0.0,0.0,-1.0
245.552,38.1001,47.4016,0.0,0.0,-1.0
249.748,15.7481,47.4016,0.0,0.0,-1.0
249.748,15.7481,47.4016,0.0,0.0,-1.0
245.552,38.1001,47.4016,0.0,0.0,-1.0
249.748,38.1001,47.4016,0.0,0.0,-1.0
249.748,15.7481,47.4016,-0.164594,0.0,-0.986361
249.748,38.1001,47.4016,-0.164594,0.0,-0.986361
253.885,15.7481,46.7111,-0.164594,0.0,-0.986361
253.885,15.7481,46.7111,-0.164594,0.0,-0.986361
249.748,38.1001,47.4016,-0.164594,0.0,-0.986361
253.885,38.1001,46.7111,-0.164594,0.0,-0.986361
253.885,15.7481,46.7111,-0.324701,0.0,-0.945817
253.885,38.1001,46.7111,-0.324701,0.0,-0.945817
257.853,15.7481,45.349,-0.324701,0.0,-0.945817
257.853,15.7481,45.349,-0.324701,0.0,-0.945817
253.885,38.1001,46.7111,-0.324701,0.0,-0.945817
257.853,38.1001,45.349,-0.324701,0.0,-0.945817
257.853,15.7481,45.349,-0.475944,0.0,-0.879475
257.853,38.1001,45.349,-0.475944,0.0,-0.879475
261.543,15.7481,43.3524,-0.475944,0.0,-0.879475
261.543,15.7481,43.3524,-0.475944,0.0,-0.879475
257.853,38.1001,45.349,-0.475944,0.0,-0.879475
261.543,38.1001,43.3524,-0.475944,0.0,-0.879475
261.543,15.7481,43.3524,-0.614217,0.0,-0.789137
261.543,38.1001,43.3524,-0.614217,0.0,-0.789137
264.853,15.7481,40.7757,-0.614217,0.0,-0.789137
264.853,15.7481,40.7757,-0.614217,0.0,-0.789137
261.543,38.1001,43.3524,-0.614217,0.0,-0.789137
264.853,38.1001,40.7757,-0.614217,0.0,-0.789137
264.853,15.7481,40.7757,-0.735721,0.0,-0.677285
264.853,38.1001,40.7757,-0.735721,0.0,-0.677285
267.694,15.7481,37.6894,-0.735721,0.0,-0.677285
267.694,15.7481,37.6894,-0.735721,0.0,-0.677285
264.853,38.1001,40.7757,-0.735721,0.0,-0.677285
267.694,38.1001,37.6894,-0.735721,0.0,-0.677285
267.694,15.7481,37.6894,-0.83717,0.0,-0.546943
267.694,38.1001,37.6894,-0.83717,0.0,-0.546943
269.989,15.7481,34.1774,-0.83717,0.0,-0.546943
269.989,15.7481,34.1774,-0.83717,0.0,-0.546943
267.694,38.1001,37.6894,-0.83717,0.0,-0.546943
269.989,38.1001,34.1774,-0.83717,0.0,-0.546943
269.989,15.7481,34.1774,-0.915771,0.0,-0.4017
269.989,38.1001,34.1774,-0.915771,0.0,-0.4017
271.674,15.7481,30.3357,-0.915771,0.0,-0.4017
271.674,15.7481,30.3357,-0.915771,0.0,-0.4017
269.989,38.1001,34.1774,-0.915771,0.0,-0.4017
271.674,38.1001,30.3357,-0.915771,0.0,-0.4017
271.674,15.7481,30.3357,-0.9694,0.0,-0.245485
271.674,38.1001,30.3357,-0.9694,0.0,-0.245485
272.704,15.7481,26.2691,-0.9694,0.0,-0.245485
272.704,15.7481,26.2691,-0.9694,0.0,-0.245485
271.674,38.1001,30.3357,-0.9694,0.0,-0.245485
272.704,38.1001,26.2691,-0.9694,0.0,-0.245485
272.704,15.7481,26.2691,-0.996584,0.0,-0.0825821
272.704,38.1001,26.2691,-0.996584,0.0,-0.0825821
273.05,15.7481,22.0883,-0.996584,0.0,-0.0825821
273.05,15.7481,22.0883,-0.996584,0.0,-0.0825821
272.704,38.1001,26.2691,-0.996584,0.0,-0.0825821
273.05,38.1001,22.0883,-0.996584,0.0,-0.0825821
222.25,38.1001,314.188,0.996585,0.0,0.0825783
222.25,15.7481,314.188,0.996585,0.0,0.0825783
222.596,38.1001,310.008,0.996585,0.0,0.0825783
222.596,38.1001,310.008,0.996585,0.0,0.0825783
222.25,15.7481,314.188,0.996585,0.0,0.0825783
222.596,15.7481,310.008,0.996585,0.0,0.0825783
222.596,38.1001,310.008,0.9694,0.0,0.245485
222.596,15.7481,310.008,0.9694,0.0,0.245485
223.626,38.1001,305.941,0.9694,0.0,0.245485
223.626,38.1001,305.941,0.9694,0.0,0.245485
222.596,15.7481,310.008,0.9694,0.0,0.245485
223.626,15.7481,305.941,0.9694,0.0,0.245485
223.626,38.1001,305.941,0.915773,0.0,0.401697
223.626,15.7481,305.941,0.915773,0.0,0.401697
225.311,38.1001,302.099,0.915773,0.0,0.401697
225.311,38.1001,302.099,0.915773,0.0,0.401697
223.626,15.7481,305.941,0.915773,0.0,0.401697
225.311,15.7481,302.099,0.915773,0.0,0.401697
225.311,38.1001,302.099,0.837166,0.0,0.546949
225.311,15.7481,302.099,0.837166,0.0,0.546949
227.606,38.1001,298.587,0.837166,0.0,0.546949
227.606,38.1001,298.587,0.837166,0.0,0.546949
225.311,15.7481,302.099,0.837166,0.0,0.546949
227.606,15.7481,298.587,0.837166,0.0,0.546949
227.606,38.1001,298.587,0.735722,0.0,0.677284
227.606,15.7481,298.587,0.735722,0.0,0.677284
230.447,38.1001,295.501,0.735722,0.0,0.677284
230.447,38.1001,295.501,0.735722,0.0,0.677284
227.606,15.7481,298.587,0.735722,0.0,0.677284
230.447,15.7481,295.501,0.735722,0.0,0.677284
230.447,38.1001,295.501,0.614211,0.0,0.789142
230.447,15.7481,295.501,0.614211,0.0,0.789142
233.758,38.1001,292.924,0.614211,0.0,0.789142
233.758,38.1001,292.924,0.614211,0.0,0.789142
230.447,15.7481,295.501,0.614211,0.0,0.789142
233.758,15.7481,292.924,0.614211,0.0,0.789142
233.758,38.1001,292.924,0.475954,0.0,0.87947
233.758,15.7481,292.924,0.475954,0.0,0.87947
237.447,38.1001,290.928,0.475954,0.0,0.87947
237.447,38.1001,290.928,0.475954,0.0,0.87947
233.758,15.7481,292.924,0.475954,0.0,0.87947
237.447,15.7481,290.928,0.475954,0.0,0.87947
237.447,38.1001,290.928,0.324698,0.0,0.945818
237.447,15.7481,290.928,0.324698,0.0,0.945818
241.415,38.1001,289.566,0.324698,0.0,0.945818
241.415,38.1001,289.566,0.324698,0.0,0.945818
237.447,15.7481,290.928,0.324698,0.0,0.945818
241.415,15.7481,289.566,0.324698,0.0,0.945818
241.415,38.1001,289.566,0.164598,0.0,0.986361
241.415,15.7481,289.566,0.164598,0.0,0.986361
245.552,38.1001,288.875,0.164598,0.0,0.986361
245.552,38.1001,288.875,0.164598,0.0,0.986361
241.415,15.7481,289.566,0.164598,0.0,0.986361
245.552,15.7481,288.875,0.164598,0.0,0.986361
245.552,38.1001,288.875,0.0,0.0,1.0
245.552,15.7481,288.875,0.0,0.0,1.0
249.748,38.1001,288.875,0.0,0.0,1.0
249.748,38.1001,288.875,0.0,0.0,1.0
245.552,15.7481,288.875,0.0,0.0,1.0
249.748,15.7481,288.875,0.0,0.0,1.0
249.748,38.1001,288.875,-0.164597,0.0,0.986361
249.748,15.7481,288.875,-0.164597,0.0,0.986361
253.885,38.1001,289.566,-0.164597,0.0,0.986361
253.885,38.1001,289.566,-0.164597,0.0,0.986361
249.748,15.7481,288.875,-0.164597,0.0,0.986361
253.885,15.7481,289.566,-0.164597,0.0,0.986361
253.885,38.1001,289.566,-0.324699,0.0,0.945817
253.885,15.7481,289.566,-0.324699,0.0,0.945817
257.853,38.1001,290.928,-0.324699,0.0,0.945817
257.853,38.1001,290.928,-0.324699,0.0,0.945817
253.885,15.7481,289.566,-0.324699,0.0,0.945817
257.853,15.7481,290.928,-0.324699,0.0,0.945817
257.853,38.1001,290.928,-0.475949,0.0,0.879473
257.853,15.7481,290.928,-0.475949,0.0,0.879473
261.543,38.1001,292.924,-0.475949,0.0,0.879473
261.543,38.1001,292.924,-0.475949,0.0,0.879473
257.853,15.7481,290.928,-0.475949,0.0,0.879473
261.543,15.7481,292.924,-0.475949,0.0,0.879473
261.543,38.1001,292.924,-0.614216,0.0,0.789138
261.543,15.7481,292.924,-0.614216,0.0,0.789138
264.853,38.1001,295.501,-0.614216,0.0,0.789138
264.853,38.1001,295.501,-0.614216,0.0,0.789138
261.543,15.7481,292.924,-0.614216,0.0,0.789138
264.853,15.7481,295.501,-0.614216,0.0,0.789138
264.853,38.1001,295.501,-0.735718,0.0,0.677288
264.853,15.7481,295.501,-0.735718,0.0,0.677288
267.694,38.1001,298.587,-0.735718,0.0,0.677288
267.694,38.1001,298.587,-0.735718,0.0,0.677288
264.853,15.7481,295.501,-0.735718,0.0,0.677288
267.694,15.7481,298.587,-0.735718,0.0,0.677288
267.694,38.1001,298.587,-0.837169,0.0,0.546944
267.694,15.7481,298.587,-0.837169,0.0,0.546944
269.989,38.1001,302.099,-0.837169,0.0,0.546944
269.989,38.1001,302.099,-0.837169,0.0,0.546944
267.694,15.7481,298.587,-0.837169,0.0,0.546944
269.989,15.7481,302.099,-0.837169,0.0,0.546944
269.989,38.1001,302.099,-0.915771,0.0,0.4017
269.989,15.7481,302.099,-0.915771,0.0,0.4017
271.674,38.1001,305.941,-0.915771,0.0,0.4017
271.674,38.1001,305.941,-0.915771,0.0,0.4017
269.989,15.7481,302.099,-0.915771,0.0,0.4017
271.674,15.7481,305.941,-0.915771,0.0,0.4017
271.674,38.1001,305.941,-0.9694,0.0,0.245485
271.674,15.7481,305.941,-0.9694,0.0,0.245485
272.704,38.1001,310.008,-0.9694,0.0,0.245485
272.704,38.1001,310.008,-0.9694,0.0,0.245485
271.674,15.7481,305.941,-0.9694,0.0,0.245485
