-109.3295,-18.0,-8.705036,0.2984075,0.0,0.9544386
-94.88752,-33.0,-13.22037,0.2984075,0.0,0.9544386
-94.88752,-18.0,-13.22037,0.2984075,0.0,0.9544386
-83.83484,-33.0,-23.55469,0.6829712,0.0,0.7304453
-94.88752,-18.0,-13.22037,0.6829712,0.0,0.7304453
-94.88752,-33.0,-13.22037,0.6829712,0.0,0.7304453
-107.2365,-14.46447,-7.456898,0.2654444,-0.4568636,0.8490082
-109.3295,-18.0,-8.705036,0.2654444,-0.4568636,0.8490082
-94.88752,-18.0,-13.22037,0.2654444,-0.4568636,0.8490082
-83.83484,-18.0,-23.55469,0.6829712,-5.639891e-16,0.7304453
-94.88752,-18.0,-13.22037,0.6829712,-5.639891e-16,0.7304453
-83.83484,-33.0,-23.55469,0.6829712,-5.639891e-16,0.7304453
-94.15044,-14.46447,-11.95491,0.6332834,-0.3744489,0.6773036
-94.88752,-18.0,-13.22037,0.6332834,-0.3744489,0.6773036
-83.83484,-18.0,-23.55469,0.6332834,-0.3744489,0.6773036
-107.2365,-14.46447,-7.456898,0.3011554,-0.3763807,0.8761524
-94.88752,-18.0,-13.22037,0.3011554,-0.3763807,0.8761524
-94.15044,-14.46447,-11.95491,0.3011554,-0.3763807,0.8761524
-109.3295,-18.0,-8.705036,0.2984075,0.0,0.9544386
-109.3295,-33.0,-8.705036,0.2984075,0.0,0.9544386
-94.88752,-33.0,-13.22037,0.2984075,0.0,0.9544386
-96.16518,-52.01692,-15.41393,0.2959121,-0.1290531,0.9464573
-94.88752,-33.0,-13.22037,0.2959121,-0.1290531,0.9464573
-109.3295,-33.0,-8.705036,0.2959121,-0.1290531,0.9464573
-87.69885,-60.10329,-26.72989,0.6718216,-0.179955,0.7185207
-83.83484,-33.0,-23.55469,0.6718216,-0.179955,0.7185207
-94.88752,-33.0,-13.22037,0.6718216,-0.179955,0.7185207
-87.69885,-60.10329,-26.72989,0.7493419,-0.1253457,0.6502116
-94.88752,-33.0,-13.22037,0.7493419,-0.1253457,0.6502116
-96.16518,-52.01692,-15.41393,0.7493419,-0.1253457,0.6502116
-124.3005,-18.0,-10.90302,-0.1452595,0.0,0.9893936
-124.3005,-33.0,-10.90302,-0.1452595,0.0,0.9893936
-109.3295,-33.0,-8.705036,-0.1452595,0.0,0.9893936
-123.1359,-57.246,-13.95152,-0.144022,-0.1302561,0.9809643
-109.3295,-33.0,-8.705036,-0.144022,-0.1302561,0.9809643
