73.55467,40.0,-16.20075,0.0,1.0,0.0
74.41949,40.0,-12.71156,0.0,1.0,0.0
74.41949,40.0,-17.58794,0.0,1.0,0.0
74.80772,39.94889,-12.7117,0.1305259,0.9914449,0.0
74.41949,40.0,-17.58794,0.1305259,0.9914449,0.0
74.41949,40.0,-12.71156,0.1305259,0.9914449,0.0
73.8582,17.07,-16.57685,-0.8485945,-0.002555532,-0.5290377
73.55467,40.0,-16.20075,-0.8485945,-0.002555532,-0.5290377
74.41949,40.0,-17.58794,-0.8485945,-0.002555532,-0.5290377
74.67414,39.97823,-18.43342,0.09472433,0.9954993,0.002892889
74.41949,40.0,-17.58794,0.09472433,0.9954993,0.002892889
74.80772,39.94889,-12.7117,0.09472433,0.9954993,0.002892889
74.52757,32.84803,-17.88183,-0.9575271,-0.002621471,-0.2883314
74.41949,40.0,-17.58794,-0.9575271,-0.002621471,-0.2883314
74.67414,39.97823,-18.43342,-0.9575271,-0.002621471,-0.2883314
74.52757,32.84803,-17.88183,-0.9068459,0.003614521,-0.4214468
73.8582,17.07,-16.57685,-0.9068459,0.003614521,-0.4214468
74.41949,40.0,-17.58794,-0.9068459,0.003614521,-0.4214468
71.04421,40.0,-11.44844,0.0,-1.0,0.0
74.41949,40.0,-12.71156,0.0,-1.0,0.0
72.82814,40.0,-11.89696,0.0,-1.0,0.0
73.55467,40.0,-16.20075,0.0,1.0,0.0
72.82814,40.0,-11.89696,0.0,1.0,0.0
74.41949,40.0,-12.71156,0.0,1.0,0.0
71.18265,39.56066,-10.39686,0.1371278,0.920285,0.3664306
74.41949,40.0,-12.71156,0.1371278,0.920285,0.3664306
71.04421,40.0,-11.44844,0.1371278,0.920285,0.3664306
75.28272,39.44356,-11.92763,0.1140735,0.865105,0.4884471
74.80772,39.94889,-12.7117,0.1140735,0.865105,0.4884471
74.41949,40.0,-12.71156,0.1140735,0.865105,0.4884471
74.92966,39.68202,-11.94178,0.5602713,0.8277881,-0.02937442
75.28272,39.44356,-11.92763,0.5602713,0.8277881,-0.02937442
74.41949,40.0,-12.71156,0.5602713,0.8277881,-0.02937442
71.18265,39.56066,-10.39686,0.1019868,0.9414661,0.3213103
74.92966,39.68202,-11.94178,0.1019868,0.9414661,0.3213103
74.41949,40.0,-12.71156,0.1019868,0.9414661,0.3213103
72.27222,40.0,-15.1871,0.0,1.0,0.0
71.04421,40.0,-11.44844,0.0,1.0,0.0
72.82814,40.0,-11.89696,0.0,1.0,0.0
73.55467,40.0,-16.20075,0.0,1.0,0.0
72.27222,40.0,-15.1871,0.0,1.0,0.0
72.82814,40.0,-11.89696,0.0,1.0,0.0
70.72275,40.0,-14.66609,0.0,1.0,0.0
70.68894,40.0,-11.40167,0.0,1.0,0.0
71.04421,40.0,-11.44844,0.0,1.0,0.0
70.82639,39.56066,-10.34995,0.04995021,0.9238795,0.3794095
71.04421,40.0,-11.44844,0.04995021,0.9238795,0.3794095
70.68894,40.0,-11.40167,0.04995021,0.9238795,0.3794095
72.27222,40.0,-15.1871,0.0,1.0,0.0
70.72275,40.0,-14.66609,0.0,1.0,0.0
71.04421,40.0,-11.44844,0.0,1.0,0.0
70.82639,39.56066,-10.34995,0.04995021,0.9238795,0.3794095
71.18265,39.56066,-10.39686,0.04995021,0.9238795,0.3794095
71.04421,40.0,-11.44844,0.04995021,0.9238795,0.3794095
68.6106,40.0,-11.50163,0.0,-1.0,0.0
70.68894,40.0,-11.40167,0.0,-1.0,0.0
69.64808,40.0,-11.38534,0.0,-1.0,0.0
69.08827,40.0,-14.69896,0.0,1.0,0.0
69.64808,40.0,-11.38534,0.0,1.0,0.0
70.68894,40.0,-11.40167,0.0,1.0,0.0
68.42638,39.56068,-10.45706,-0.01850883,0.9227978,0.3848398
70.68894,40.0,-11.40167,-0.01850883,0.9227978,0.3848398
68.6106,40.0,-11.50163,-0.01850883,0.9227978,0.3848398
70.72275,40.0,-14.66609,0.0,1.0,0.0
69.08827,40.0,-14.69896,0.0,1.0,0.0
70.68894,40.0,-11.40167,0.0,1.0,0.0
70.77005,39.58405,-10.36825,0.2632564,0.9019323,0.3423657
70.82639,39.56066,-10.34995,0.2632564,0.9019323,0.3423657
70.68894,40.0,-11.40167,0.2632564,0.9019323,0.3423657
68.42638,39.56068,-10.45706,-0.0234455,0.9267816,0.3748681
70.77005,39.58405,-10.36825,-0.0234455,0.9267816,0.3748681
70.68894,40.0,-11.40167,-0.0234455,0.9267816,0.3748681
69.08827,40.0,-14.69896,0.0,1.0,0.0
68.6106,40.0,-11.50163,0.0,1.0,0.0
69.64808,40.0,-11.38534,0.0,1.0,0.0
66.31988,40.0,-16.34683,0.0,1.0,0.0
65.56049,40.0,-12.72538,0.0,1.0,0.0
68.6106,40.0,-11.50163,0.0,1.0,0.0
68.42638,39.56068,-10.45706,-0.1451272,0.9209217,0.36172
68.6106,40.0,-11.50163,-0.1451272,0.9209217,0.36172
65.56049,40.0,-12.72538,-0.1451272,0.9209217,0.36172
67.5608,40.0,-15.28199,0.0,1.0,0.0
66.31988,40.0,-16.34683,0.0,1.0,0.0
68.6106,40.0,-11.50163,0.0,1.0,0.0
69.08827,40.0,-14.69896,0.0,1.0,0.0
67.5608,40.0,-15.28199,0.0,1.0,0.0
68.6106,40.0,-11.50163,0.0,1.0,0.0
65.231,40.0,-19.38,0.0,1.0,0.0
65.19047,40.0,-12.98717,0.0,1.0,0.0
65.56049,40.0,-12.72538,0.0,1.0,0.0
65.02477,39.56067,-11.80751,-0.2213741,0.9236309,0.3128888
65.56049,40.0,-12.72538,-0.2213741,0.9236309,0.3128888
65.19047,40.0,-12.98717,-0.2213741,0.9236309,0.3128888
65.51154,40.0,-17.76846,0.0,1.0,0.0
65.231,40.0,-19.38,0.0,1.0,0.0
65.56049,40.0,-12.72538,0.0,1.0,0.0
66.31988,40.0,-16.34683,0.0,1.0,0.0
65.51154,40.0,-17.76846,0.0,1.0,0.0
65.56049,40.0,-12.72538,0.0,1.0,0.0
65.02477,39.56067,-11.80751,-0.142341,0.9226041,0.3585257
68.42638,39.56068,-10.45706,-0.142341,0.9226041,0.3585257
65.56049,40.0,-12.72538,-0.142341,0.9226041,0.3585257
63.3351,40.0,-23.80483,0.0,1.0,0.0
63.3205,40.0,-14.97724,0.0,1.0,0.0
65.19047,40.0,-12.98717,0.0,1.0,0.0
65.02477,39.56067,-11.80751,-0.3116766,0.9039285,0.2928668
65.19047,40.0,-12.98717,-0.3116766,0.9039285,0.2928668
63.3205,40.0,-14.97724,-0.3116766,0.9039285,0.2928668
65.20388,40.0,-25.78289,0.0,1.0,0.0
63.3351,40.0,-23.80483,0.0,1.0,0.0
65.19047,40.0,-12.98717,0.0,1.0,0.0
65.231,40.0,-19.38,0.0,1.0,0.0
65.20388,40.0,-25.78289,0.0,1.0,0.0
65.19047,40.0,-12.98717,0.0,1.0,0.0
60.99132,40.0,-21.67414,0.0,1.0,0.0
60.9743,40.0,-17.12073,0.0,1.0,0.0
